DEBUG: General     , 1624907715557> LoggerManager.init                  > Initializing...
LOG  : Lua         , 1624909660100> trailerpark: Base.TrailerHomeHartman 0.5882353%
LOG  : Lua         , 1624909660100> Vehicle spawn rate:
LOG  : Lua         , 1624909660100> bad: Base.CarNormal 19.84127%
LOG  : Lua         , 1624909660100> bad: Base.SmallCar 22.222223%
LOG  : Lua         , 1624909660100> bad: Base.SmallCar02 22.222223%
LOG  : Lua         , 1624909660101> bad: Base.CarStationWagon 3.968254%
LOG  : Lua         , 1624909660101> bad: Base.CarStationWagon2 3.968254%
LOG  : Lua         , 1624909660101> bad: Base.StepVan 3.968254%
LOG  : Lua         , 1624909660101> bad: Base.Van 3.1746032%
LOG  : Lua         , 1624909660102> bad: Base.67commando 0.0%
LOG  : Lua         , 1624909660102> bad: Base.67commandoT50 0.0%
LOG  : Lua         , 1624909660102> bad: Base.67commandoBurnt 0.0%
LOG  : Lua         , 1624909660103> bad: Base.87cruiser 1.5873016%
LOG  : Lua         , 1624909660103> bad: Base.87cruiserLights 1.5873016%
LOG  : Lua         , 1624909660103> bad: Base.87cruiserRoofrack 0.7936508%
LOG  : Lua         , 1624909660103> bad: Base.89def90 2.3809524%
LOG  : Lua         , 1624909660103> bad: Base.89def90op 1.5873016%
LOG  : Lua         , 1624909660104> bad: Base.Chevalier_Rhino_TowTruck 1.5873016%
LOG  : Lua         , 1624909660104> bad: Base.TrailerFirst 3.968254%
LOG  : Lua         , 1624909660104> bad: Base.TrailerSecond 3.1746032%
LOG  : Lua         , 1624909660104> bad: Base.TrailerHome 3.968254%
LOG  : Lua         , 1624909660104> Vehicle spawn rate:
LOG  : Lua         , 1624909660105> medium: Base.CarNormal 23.4375%
LOG  : Lua         , 1624909660105> medium: Base.CarStationWagon 6.25%
LOG  : Lua         , 1624909660105> medium: Base.CarStationWagon2 6.25%
LOG  : Lua         , 1624909660105> medium: Base.PickUpTruck 3.90625%
LOG  : Lua         , 1624909660106> medium: Base.PickUpVan 3.90625%
LOG  : Lua         , 1624909660106> medium: Base.VanSeats 3.90625%
LOG  : Lua         , 1624909660106> medium: Base.Van 3.90625%
LOG  : Lua         , 1624909660106> medium: Base.StepVan 3.90625%
LOG  : Lua         , 1624909660106> medium: Base.SUV 3.90625%
LOG  : Lua         , 1624909660107> medium: Base.OffRoad 3.90625%
LOG  : Lua         , 1624909660107> medium: Base.ModernCar 3.90625%
LOG  : Lua         , 1624909660107> medium: Base.ModernCar02 3.90625%
LOG  : Lua         , 1624909660107> medium: Base.CarLuxury 3.125%
LOG  : Lua         , 1624909660107> medium: Base.67commando 0.0%
LOG  : Lua         , 1624909660108> medium: Base.67commandoT50 0.0%
LOG  : Lua         , 1624909660108> medium: Base.67commandoBurnt 0.0%
LOG  : Lua         , 1624909660108> medium: Base.87cruiser 2.34375%
LOG  : Lua         , 1624909660108> medium: Base.87cruiserLights 2.34375%
LOG  : Lua         , 1624909660108> medium: Base.87cruiserRoofrack 1.5625%
LOG  : Lua         , 1624909660109> medium: Base.89def90 4.6875%
LOG  : Lua         , 1624909660109> medium: Base.89def90op 4.6875%
LOG  : Lua         , 1624909660109> medium: Base.TrailerFirst 3.90625%
LOG  : Lua         , 1624909660109> medium: Base.TrailerSecond 3.125%
LOG  : Lua         , 1624909660109> medium: Base.TrailerHome 2.34375%
LOG  : Lua         , 1624909660110> medium: Base.TrailerHomeExplorer 0.78125%
LOG  : Lua         , 1624909660110> Vehicle spawn rate:
LOG  : Lua         , 1624909660110> good: Base.ModernCar 15.267176%
LOG  : Lua         , 1624909660110> good: Base.ModernCar02 15.267176%
LOG  : Lua         , 1624909660110> good: Base.SUV 15.267176%
LOG  : Lua         , 1624909660111> good: Base.OffRoad 15.267176%
LOG  : Lua         , 1624909660111> good: Base.CarLuxury 7.633588%
LOG  : Lua         , 1624909660111> good: Base.SportsCar 7.633588%
LOG  : Lua         , 1624909660111> good: Base.67commando 0.0%
LOG  : Lua         , 1624909660111> good: Base.67commandoT50 0.0%
LOG  : Lua         , 1624909660112> good: Base.67commandoBurnt 0.0%
LOG  : Lua         , 1624909660112> good: Base.87cruiser 4.5801525%
LOG  : Lua         , 1624909660112> good: Base.87cruiserLights 4.5801525%
LOG  : Lua         , 1624909660112> good: Base.87cruiserRoofrack 3.053435%
LOG  : Lua         , 1624909660112> good: Base.89def90 3.816794%
LOG  : Lua         , 1624909660113> good: Base.89def90op 3.053435%
LOG  : Lua         , 1624909660113> good: Base.Chevalier_Rhino_TowTruck 4.5801525%
LOG  : Lua         , 1624909660113> Vehicle spawn rate:
LOG  : Lua         , 1624909660113> sport: Base.CarLuxury 50.0%
LOG  : Lua         , 1624909660113> sport: Base.SportsCar 50.0%
LOG  : Lua         , 1624909660114> Vehicle spawn rate:
LOG  : Lua         , 1624909660114> junkyard: Base.CarNormal 16.806723%
LOG  : Lua         , 1624909660114> junkyard: Base.SmallCar 12.605042%
LOG  : Lua         , 1624909660114> junkyard: Base.SmallCar02 12.605042%
LOG  : Lua         , 1624909660115> junkyard: Base.CarTaxi 4.2016807%
LOG  : Lua         , 1624909660115> junkyard: Base.CarTaxi2 4.2016807%
LOG  : Lua         , 1624909660115> junkyard: Base.PickUpTruck 4.2016807%
LOG  : Lua         , 1624909660115> junkyard: Base.PickUpVan 4.2016807%
LOG  : Lua         , 1624909660115> junkyard: Base.CarStationWagon 4.2016807%
LOG  : Lua         , 1624909660116> junkyard: Base.CarStationWagon2 4.2016807%
LOG  : Lua         , 1624909660116> junkyard: Base.VanSeats 4.2016807%
LOG  : Lua         , 1624909660116> junkyard: Base.Van 4.2016807%
LOG  : Lua         , 1624909660116> junkyard: Base.StepVan 4.2016807%
LOG  : Lua         , 1624909660116> junkyard: Base.ModernCar 2.5210085%
LOG  : Lua         , 1624909660117> junkyard: Base.ModernCar02 1.6806723%
LOG  : Lua         , 1624909660117> junkyard: Base.67commando 0.0%
LOG  : Lua         , 1624909660117> junkyard: Base.67commandoT50 0.0%
LOG  : Lua         , 1624909660117> junkyard: Base.67commandoBurnt 0.84033614%
LOG  : Lua         , 1624909660117> junkyard: Base.87cruiser 0.84033614%
LOG  : Lua         , 1624909660118> junkyard: Base.87cruiserLights 1.6806723%
LOG  : Lua         , 1624909660118> junkyard: Base.87cruiserRoofrack 0.0%
LOG  : Lua         , 1624909660118> junkyard: Base.89def90 1.6806723%
LOG  : Lua         , 1624909660118> junkyard: Base.89def90op 1.6806723%
LOG  : Lua         , 1624909660118> junkyard: Base.m113a1 0.84033614%
LOG  : Lua         , 1624909660119> junkyard: Base.Chevalier_Rhino_TowTruck 8.403361%
LOG  : Lua         , 1624909660119> junkyard: Base.TrailerFirst 0.0%
LOG  : Lua         , 1624909660119> junkyard: Base.TrailerSecond 0.0%
LOG  : Lua         , 1624909660119> junkyard: Base.TrailerHome 0.0%
LOG  : Lua         , 1624909660120> junkyard: Base.TrailerHomeExplorer 0.0%
LOG  : Lua         , 1624909660120> junkyard: Base.TrailerHomeHartman 0.0%
LOG  : Lua         , 1624909660120> junkyard: Base.TrailerKbac 0.0%
LOG  : Lua         , 1624909660120> Vehicle spawn rate:
LOG  : Lua         , 1624909660120> trafficjamw: Base.CarNormal 17.857143%
LOG  : Lua         , 1624909660121> trafficjamw: Base.SmallCar 13.392857%
LOG  : Lua         , 1624909660121> trafficjamw: Base.SmallCar02 13.392857%
LOG  : Lua         , 1624909660121> trafficjamw: Base.CarTaxi 4.464286%
LOG  : Lua         , 1624909660121> trafficjamw: Base.CarTaxi2 4.464286%
LOG  : Lua         , 1624909660121> trafficjamw: Base.PickUpTruck 4.464286%
LOG  : Lua         , 1624909660122> trafficjamw: Base.PickUpVan 4.464286%
LOG  : Lua         , 1624909660122> trafficjamw: Base.CarStationWagon 4.464286%
LOG  : Lua         , 1624909660122> trafficjamw: Base.CarStationWagon2 4.464286%
LOG  : Lua         , 1624909660122> trafficjamw: Base.VanSeats 4.464286%
LOG  : Lua         , 1624909660122> trafficjamw: Base.Van 4.464286%
LOG  : Lua         , 1624909660123> trafficjamw: Base.StepVan 4.464286%
LOG  : Lua         , 1624909660123> trafficjamw: Base.ModernCar 2.6785715%
LOG  : Lua         , 1624909660123> trafficjamw: Base.ModernCar02 1.7857143%
LOG  : Lua         , 1624909660123> trafficjamw: Base.67commando 0.89285713%
LOG  : Lua         , 1624909660123> trafficjamw: Base.67commandoT50 0.89285713%
LOG  : Lua         , 1624909660124> trafficjamw: Base.67commandoBurnt 4.464286%
LOG  : Lua         , 1624909660124> trafficjamw: Base.m113a1 0.89285713%
LOG  : Lua         , 1624909660124> trafficjamw: Base.Chevalier_Rhino_TowTruck 3.5714285%
LOG  : Lua         , 1624909660124> trafficjamw: Base.TrailerFirst 0.0%
LOG  : Lua         , 1624909660124> trafficjamw: Base.TrailerSecond 0.0%
LOG  : Lua         , 1624909660125> trafficjamw: Base.TrailerHome 0.0%
LOG  : Lua         , 1624909660125> trafficjamw: Base.TrailerHomeExplorer 0.0%
LOG  : Lua         , 1624909660125> trafficjamw: Base.TrailerKbac 0.0%
LOG  : Lua         , 1624909660125> Vehicle spawn rate:
LOG  : Lua         , 1624909660125> trafficjame: Base.CarNormal 17.857143%
LOG  : Lua         , 1624909660126> trafficjame: Base.SmallCar 13.392857%
LOG  : Lua         , 1624909660126> trafficjame: Base.SmallCar02 13.392857%
LOG  : Lua         , 1624909660126> trafficjame: Base.CarTaxi 4.464286%
LOG  : Lua         , 1624909660126> trafficjame: Base.CarTaxi2 4.464286%
LOG  : Lua         , 1624909660126> trafficjame: Base.PickUpTruck 4.464286%
LOG  : Lua         , 1624909660127> trafficjame: Base.PickUpVan 4.464286%
LOG  : Lua         , 1624909660127> trafficjame: Base.CarStationWagon 4.464286%
LOG  : Lua         , 1624909660127> trafficjame: Base.CarStationWagon2 4.464286%
LOG  : Lua         , 1624909660127> trafficjame: Base.VanSeats 4.464286%
LOG  : Lua         , 1624909660127> trafficjame: Base.Van 4.464286%
LOG  : Lua         , 1624909660128> trafficjame: Base.StepVan 4.464286%
LOG  : Lua         , 1624909660128> trafficjame: Base.ModernCar 2.6785715%
LOG  : Lua         , 1624909660128> trafficjame: Base.ModernCar02 1.7857143%
LOG  : Lua         , 1624909660128> trafficjame: Base.67commando 0.89285713%
LOG  : Lua         , 1624909660128> trafficjame: Base.67commandoT50 0.89285713%
LOG  : Lua         , 1624909660129> trafficjame: Base.67commandoBurnt 4.464286%
LOG  : Lua         , 1624909660129> trafficjame: Base.m113a1 0.89285713%
LOG  : Lua         , 1624909660129> trafficjame: Base.Chevalier_Rhino_TowTruck 3.5714285%
LOG  : Lua         , 1624909660129> trafficjame: Base.TrailerFirst 0.0%
LOG  : Lua         , 1624909660129> trafficjame: Base.TrailerSecond 0.0%
LOG  : Lua         , 1624909660130> trafficjame: Base.TrailerHome 0.0%
LOG  : Lua         , 1624909660130> trafficjame: Base.TrailerHomeExplorer 0.0%
LOG  : Lua         , 1624909660130> trafficjame: Base.TrailerKbac 0.0%
LOG  : Lua         , 1624909660130> Vehicle spawn rate:
LOG  : Lua         , 1624909660131> trafficjamn: Base.CarNormal 17.857143%
LOG  : Lua         , 1624909660131> trafficjamn: Base.SmallCar 13.392857%
LOG  : Lua         , 1624909660131> trafficjamn: Base.SmallCar02 13.392857%
LOG  : Lua         , 1624909660131> trafficjamn: Base.CarTaxi 4.464286%
LOG  : Lua         , 1624909660131> trafficjamn: Base.CarTaxi2 4.464286%
LOG  : Lua         , 1624909660132> trafficjamn: Base.PickUpTruck 4.464286%
LOG  : Lua         , 1624909660132> trafficjamn: Base.PickUpVan 4.464286%
LOG  : Lua         , 1624909660132> trafficjamn: Base.CarStationWagon 4.464286%
LOG  : Lua         , 1624909660132> trafficjamn: Base.CarStationWagon2 4.464286%
LOG  : Lua         , 1624909660133> trafficjamn: Base.VanSeats 4.464286%
LOG  : Lua         , 1624909660133> trafficjamn: Base.Van 4.464286%
LOG  : Lua         , 1624909660133> trafficjamn: Base.StepVan 4.464286%
LOG  : Lua         , 1624909660133> trafficjamn: Base.ModernCar 2.6785715%
LOG  : Lua         , 1624909660133> trafficjamn: Base.ModernCar02 1.7857143%
LOG  : Lua         , 1624909660134> trafficjamn: Base.67commando 0.89285713%
LOG  : Lua         , 1624909660134> trafficjamn: Base.67commandoT50 0.89285713%
LOG  : Lua         , 1624909660134> trafficjamn: Base.67commandoBurnt 4.464286%
LOG  : Lua         , 1624909660134> trafficjamn: Base.m113a1 0.89285713%
LOG  : Lua         , 1624909660134> trafficjamn: Base.Chevalier_Rhino_TowTruck 3.5714285%
LOG  : Lua         , 1624909660135> trafficjamn: Base.TrailerFirst 0.0%
LOG  : Lua         , 1624909660135> trafficjamn: Base.TrailerSecond 0.0%
LOG  : Lua         , 1624909660135> trafficjamn: Base.TrailerHome 0.0%
LOG  : Lua         , 1624909660135> trafficjamn: Base.TrailerHomeExplorer 0.0%
LOG  : Lua         , 1624909660135> trafficjamn: Base.TrailerKbac 0.0%
LOG  : Lua         , 1624909660136> Vehicle spawn rate:
LOG  : Lua         , 1624909660136> trafficjams: Base.CarNormal 17.857143%
LOG  : Lua         , 1624909660136> trafficjams: Base.SmallCar 13.392857%
LOG  : Lua         , 1624909660136> trafficjams: Base.SmallCar02 13.392857%
LOG  : Lua         , 1624909660137> trafficjams: Base.CarTaxi 4.464286%
LOG  : Lua         , 1624909660137> trafficjams: Base.CarTaxi2 4.464286%
LOG  : Lua         , 1624909660137> trafficjams: Base.PickUpTruck 4.464286%
LOG  : Lua         , 1624909660137> trafficjams: Base.PickUpVan 4.464286%
LOG  : Lua         , 1624909660137> trafficjams: Base.CarStationWagon 4.464286%
LOG  : Lua         , 1624909660138> trafficjams: Base.CarStationWagon2 4.464286%
LOG  : Lua         , 1624909660138> trafficjams: Base.VanSeats 4.464286%
LOG  : Lua         , 1624909660138> trafficjams: Base.Van 4.464286%
LOG  : Lua         , 1624909660138> trafficjams: Base.StepVan 4.464286%
LOG  : Lua         , 1624909660139> trafficjams: Base.ModernCar 2.6785715%
LOG  : Lua         , 1624909660139> trafficjams: Base.ModernCar02 1.7857143%
LOG  : Lua         , 1624909660139> trafficjams: Base.67commando 0.89285713%
LOG  : Lua         , 1624909660139> trafficjams: Base.67commandoT50 0.89285713%
LOG  : Lua         , 1624909660139> trafficjams: Base.67commandoBurnt 4.464286%
LOG  : Lua         , 1624909660140> trafficjams: Base.m113a1 0.89285713%
LOG  : Lua         , 1624909660140> trafficjams: Base.Chevalier_Rhino_TowTruck 3.5714285%
LOG  : Lua         , 1624909660140> trafficjams: Base.TrailerFirst 0.0%
LOG  : Lua         , 1624909660140> trafficjams: Base.TrailerSecond 0.0%
LOG  : Lua         , 1624909660140> trafficjams: Base.TrailerHome 0.0%
LOG  : Lua         , 1624909660141> trafficjams: Base.TrailerHomeExplorer 0.0%
LOG  : Lua         , 1624909660141> trafficjams: Base.TrailerKbac 0.0%
LOG  : Lua         , 1624909660141> Vehicle spawn rate:
LOG  : Lua         , 1624909660141> police: Base.PickUpVanLightsPolice 28.57143%
LOG  : Lua         , 1624909660141> police: Base.CarLightsPolice 42.857143%
LOG  : Lua         , 1624909660142> police: Base.67commando 14.285715%
LOG  : Lua         , 1624909660142> police: Base.m113a1 14.285715%
LOG  : Lua         , 1624909660142> Vehicle spawn rate:
LOG  : Lua         , 1624909660142> fire: Base.PickUpVanLightsFire 50.0%
LOG  : Lua         , 1624909660143> fire: Base.PickUpTruckLightsFire 50.0%
LOG  : Lua         , 1624909660143> Vehicle spawn rate:
LOG  : Lua         , 1624909660143> ranger: Base.CarLights 50.0%
LOG  : Lua         , 1624909660143> ranger: Base.PickUpVanLights 25.0%
LOG  : Lua         , 1624909660143> ranger: Base.PickUpTruckLights 25.0%
LOG  : Lua         , 1624909660144> Vehicle spawn rate:
LOG  : Lua         , 1624909660144> mccoy: Base.PickUpVanMccoy 33.333336%
LOG  : Lua         , 1624909660144> mccoy: Base.PickUpTruckMccoy 33.333336%
LOG  : Lua         , 1624909660144> mccoy: Base.VanSpecial 33.333336%
LOG  : Lua         , 1624909660144> Vehicle spawn rate:
LOG  : Lua         , 1624909660145> postal: Base.StepVanMail 50.0%
LOG  : Lua         , 1624909660145> postal: Base.VanSpecial 50.0%
LOG  : Lua         , 1624909660145> Vehicle spawn rate:
LOG  : Lua         , 1624909660145> spiffo: Base.VanSpiffo 100.0%
LOG  : Lua         , 1624909660145> Vehicle spawn rate:
LOG  : Lua         , 1624909660146> ambulance: Base.VanAmbulance 100.0%
LOG  : Lua         , 1624909660146> Vehicle spawn rate:
LOG  : Lua         , 1624909660146> radio: Base.VanRadio 100.0%
LOG  : Lua         , 1624909660146> Vehicle spawn rate:
LOG  : Lua         , 1624909660147> fossoil: Base.PickUpVanLights 33.0%
LOG  : Lua         , 1624909660147> fossoil: Base.PickUpTruckLights 33.0%
LOG  : Lua         , 1624909660147> fossoil: Base.VanSpecial 34.0%
LOG  : Lua         , 1624909660147> Vehicle spawn rate:
LOG  : Lua         , 1624909660148> normalburnt: Base.CarNormalBurnt 8.823529%
LOG  : Lua         , 1624909660148> normalburnt: Base.SmallCarBurnt 0.98039216%
LOG  : Lua         , 1624909660148> normalburnt: Base.SmallCar02Burnt 6.8627453%
LOG  : Lua         , 1624909660148> normalburnt: Base.OffRoadBurnt 0.98039216%
LOG  : Lua         , 1624909660148> normalburnt: Base.PickupBurnt 4.901961%
LOG  : Lua         , 1624909660149> normalburnt: Base.PickUpVanBurnt 0.0%
LOG  : Lua         , 1624909660149> normalburnt: Base.SportsCarBurnt 4.901961%
LOG  : Lua         , 1624909660149> normalburnt: Base.VanSeatsBurnt 0.0%
LOG  : Lua         , 1624909660149> normalburnt: Base.VanBurnt 0.98039216%
LOG  : Lua         , 1624909660150> normalburnt: Base.ModernCarBurnt 4.901961%
LOG  : Lua         , 1624909660150> normalburnt: Base.ModernCar02Burnt 4.901961%
LOG  : Lua         , 1624909660150> normalburnt: Base.SUVBurnt 4.901961%
LOG  : Lua         , 1624909660150> normalburnt: Base.TaxiBurnt 4.901961%
LOG  : Lua         , 1624909660150> normalburnt: Base.LuxuryCarBurnt 0.0%
LOG  : Lua         , 1624909660151> normalburnt: Base.NormalCrashedBurnt 8.823529%
LOG  : Lua         , 1624909660151> normalburnt: Base.CarNormalBurntClassic 0.98039216%
LOG  : Lua         , 1624909660151> normalburnt: Base.Small2CrashedBurnt 6.8627453%
LOG  : Lua         , 1624909660151> normalburnt: Base.Small2FlippedCrashedBurnt 6.8627453%
LOG  : Lua         , 1624909660151> normalburnt: Base.SmallCar02BurntClassic 0.0%
LOG  : Lua         , 1624909660152> normalburnt: Base.ModernCar02BurntClassic 0.0%
LOG  : Lua         , 1624909660152> normalburnt: Base.ModernCarBurntClassic 0.98039216%
LOG  : Lua         , 1624909660152> normalburnt: Base.ModernCrashedBurnt 4.901961%
LOG  : Lua         , 1624909660152> normalburnt: Base.PickupBurntClassic 0.98039216%
LOG  : Lua         , 1624909660152> normalburnt: Base.SportsCarBurntClassic 0.0%
LOG  : Lua         , 1624909660153> normalburnt: Base.SUV2CrashedBurnt 4.901961%
LOG  : Lua         , 1624909660153> normalburnt: Base.SUVBurntClassic 0.0%
LOG  : Lua         , 1624909660153> normalburnt: Base.Taxi2CrashedBurnt 4.901961%
LOG  : Lua         , 1624909660153> normalburnt: Base.TaxiBurntClassic 0.0%
LOG  : Lua         , 1624909660153> normalburnt: Base.Wagon02CrashedBurnt 3.9215686%
LOG  : Lua         , 1624909660154> normalburnt: Base.WagonCrashedBurnt 3.9215686%
LOG  : Lua         , 1624909660154> normalburnt: Base.WagonSpecialBloodyCrashedBurnt 3.9215686%
LOG  : Lua         , 1624909660154> Vehicle spawn rate:
LOG  : Lua         , 1624909660154> specialburnt: Base.NormalCarBurntPolice 10.638298%
LOG  : Lua         , 1624909660155> specialburnt: Base.AmbulanceBurnt 20.212767%
LOG  : Lua         , 1624909660155> specialburnt: Base.VanRadioBurnt 20.212767%
LOG  : Lua         , 1624909660155> specialburnt: Base.PickupSpecialBurnt 4.255319%
LOG  : Lua         , 1624909660155> specialburnt: Base.PickUpVanLightsBurnt 4.255319%
LOG  : Lua         , 1624909660155> specialburnt: Base.AmbulanceBurntClassic 1.0638298%
LOG  : Lua         , 1624909660156> specialburnt: Base.NormalCarBurntPoliceClassic 1.0638298%
LOG  : Lua         , 1624909660156> specialburnt: Base.NormalCarBurntRanger 9.574468%
LOG  : Lua         , 1624909660156> specialburnt: Base.PickupSpecialPoliceBurnt 4.255319%
LOG  : Lua         , 1624909660156> specialburnt: Base.PickupSpecialFireBurnt 4.255319%
LOG  : Lua         , 1624909660157> specialburnt: Base.PickupSpecialFossoilBurnt 4.255319%
LOG  : Lua         , 1624909660157> specialburnt: Base.PickupSpecialBurntClassic 1.0638298%
LOG  : Lua         , 1624909660157> specialburnt: Base.PickUpVanLightsFossoilBurnt 4.255319%
LOG  : Lua         , 1624909660157> specialburnt: Base.PickUpVanLightsPoliceBurnt 4.255319%
LOG  : Lua         , 1624909660157> specialburnt: Base.PickUpVanLightsRangerBurnt 4.255319%
LOG  : Lua         , 1624909660158> specialburnt: Base.PickUpVanLightsBurntClassic 1.0638298%
LOG  : Lua         , 1624909660158> specialburnt: Base.VanRadioBurntClassic 1.0638298%
LOG  : Lua         , 1624909660158> Vehicle spawn rate:
LOG  : Lua         , 1624909660158> farm: Base.67commando 20.618555%
LOG  : Lua         , 1624909660158> farm: Base.67commandoT50 20.618555%
LOG  : Lua         , 1624909660159> farm: Base.m113a1 20.618555%
LOG  : Lua         , 1624909660159> farm: Base.TrailerFirst 8.247422%
LOG  : Lua         , 1624909660159> farm: Base.TrailerSecond 15.463917%
LOG  : Lua         , 1624909660159> farm: Base.TrailerHome 10.309278%
LOG  : Lua         , 1624909660159> farm: Base.TrailerHomeHartman 4.123711%
WARN : General     , 1624909660160> VehicleType.initNormal> vehicle type "Base.UH1Hmedevac" isn't in VehicleZoneDistribution
WARN : General     , 1624909660160> VehicleType.initNormal> vehicle type "Base.TrailerAdvert" isn't in VehicleZoneDistribution
WARN : General     , 1624909660160> VehicleType.initNormal> vehicle type "Base.UH1Hsurvivalistcrash" isn't in VehicleZoneDistribution
WARN : General     , 1624909660161> VehicleType.initNormal> vehicle type "Base.Bell206PoliceCrashed" isn't in VehicleZoneDistribution
WARN : General     , 1624909660161> VehicleType.initNormal> vehicle type "Base.Bell206LBMW" isn't in VehicleZoneDistribution
WARN : General     , 1624909660161> VehicleType.initNormal> vehicle type "Base.TrailerCover" isn't in VehicleZoneDistribution
WARN : General     , 1624909660161> VehicleType.initNormal> vehicle type "Base.UH1H" isn't in VehicleZoneDistribution
WARN : General     , 1624909660162> VehicleType.initNormal> vehicle type "Base.UH1Hmedevaccrash" isn't in VehicleZoneDistribution
WARN : General     , 1624909660162> VehicleType.initNormal> vehicle type "Base.SportsCar_ez" isn't in VehicleZoneDistribution
WARN : General     , 1624909660162> VehicleType.initNormal> vehicle type "Base.ModernCar_ez" isn't in VehicleZoneDistribution
WARN : General     , 1624909660162> VehicleType.initNormal> vehicle type "Base.UH1HCrash" isn't in VehicleZoneDistribution
WARN : General     , 1624909660163> VehicleType.initNormal> vehicle type "Base.Bell206LBMWFuselage" isn't in VehicleZoneDistribution
WARN : General     , 1624909660163> VehicleType.initNormal> vehicle type "Base.Bell206LBMWTail" isn't in VehicleZoneDistribution
WARN : General     , 1624909660163> VehicleType.initNormal> vehicle type "Base.Bell206PoliceTail" isn't in VehicleZoneDistribution
WARN : General     , 1624909660164> VehicleType.initNormal> vehicle type "Base.OH58Rescue" isn't in VehicleZoneDistribution
WARN : General     , 1624909660164> VehicleType.initNormal> vehicle type "Base.Bell206Police" isn't in VehicleZoneDistribution
WARN : General     , 1624909660164> VehicleType.initNormal> vehicle type "Base.ModernCar_Martin" isn't in VehicleZoneDistribution
WARN : General     , 1624909660164> VehicleType.initNormal> vehicle type "Base.Trailer" isn't in VehicleZoneDistribution
WARN : General     , 1624909660165> VehicleType.initNormal> vehicle type "Base.Bell206LBMWCrashed" isn't in VehicleZoneDistribution
WARN : General     , 1624909660165> VehicleType.initNormal> vehicle type "Base.FEMASupplyDrop" isn't in VehicleZoneDistribution
WARN : General     , 1624909660165> VehicleType.initNormal> vehicle type "Base.UH1HSurvivalist" isn't in VehicleZoneDistribution
WARN : General     , 1624909660165> VehicleType.initNormal> vehicle type "Base.Bell206PoliceFuselage" isn't in VehicleZoneDistribution
WARN : General     , 1624909660166> VehicleType.initNormal> vehicle type "Base.UFO" isn't in VehicleZoneDistribution
LOG  : General     , 1624909660169> ---- EHE: CRASH EVENT: HELI: 1: UH1HCrash  5719, 5962, 0
LOG  : General     , 1624909660174> crash spawned: AirCrew killed
LOG  : General     , 1624909660175> crash spawned: AirCrew crawler
LOG  : General     , 1624909660182> HELI: 1 UN-LAUNCH (x:5719.390137, y:5962.416016)
LOG  : General     , 1624909660183>  - EHE: stopAllHeldEventSounds for HELI:1
LOG  : General     , 1624909660183>  -- sound stoppage:flightSound = eHelicopter
LOG  : General     , 1624909660288> Updated MoonPhase = First quarter, float = 0.5, int = 2
LOG  : General     , 1624909662060>  - EHE: IsoPlayers removing:Walter Williams
LOG  : General     , 1624909665040> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	Way too windy.
LOG  : General     , 1624909684061> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	Way too windy.
LOG  : General     , 1624909695963> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	I need to relax somehow.
LOG  : General     , 1624909702135> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	Way too windy.
LOG  : General     , 1624909703860> EXITDEBUG: setGameSpeed 1
LOG  : General     , 1624909703860> EXITDEBUG: setGameSpeed 3
LOG  : General     , 1624909720434> EXITDEBUG: setGameSpeed 1
LOG  : General     , 1624909720468> EXITDEBUG: setGameSpeed 3
LOG  : General     , 1624910142741> EXITDEBUG: setGameSpeed 1
LOG  : General     , 1624910142776> EXITDEBUG: setGameSpeed 3
LOG  : General     , 1624910145843> zombie.inventory.types.HandWeapon@3851a554
LOG  : General     , 1624910145843> zombie.inventory.types.HandWeapon@3851a554
LOG  : General     , 1624910156725> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	Way too windy.
LOG  : General     , 1624910157647> zombie.inventory.types.HandWeapon@3851a554
LOG  : General     , 1624910157648> zombie.inventory.types.HandWeapon@3851a554
WARN : General     , 1624910163747> GameSounds.getOrCreateSound> no GameSound called "SD556Shot", adding a new one
LOG  : General     , 1624910163749> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	56 shots left.
LOG  : General     , 1624910163808> 3
LOG  : General     , 1624910163846> 2
LOG  : General     , 1624910163897> 1
LOG  : General     , 1624910163929> 0
LOG  : General     , 1624910164078> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	55 shots left.
LOG  : General     , 1624910164112>  - EHE: IsoPlayers removing:Neal Huang
LOG  : General     , 1624910164141> 3
LOG  : General     , 1624910164165> 2
LOG  : General     , 1624910164198> 1
LOG  : General     , 1624910164224> 0
LOG  : General     , 1624910164673> 3
LOG  : General     , 1624910164698> 2
LOG  : General     , 1624910164729> 1
LOG  : General     , 1624910164754> 0
LOG  : General     , 1624910165216> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	53 shots left.
LOG  : General     , 1624910165217>  - EHE: IsoPlayers removing:Tuan Beaver
LOG  : General     , 1624910165255> 3
LOG  : General     , 1624910165299> 2
LOG  : General     , 1624910165336> 1
LOG  : General     , 1624910165390> 0
LOG  : General     , 1624910167485> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	52 shots left.
LOG  : General     , 1624910167514>  - EHE: IsoPlayers removing:Nicolas Weldon
